32 	 43252 	 2856 	 2942 
16 	 43252 	 4803 	 4744 
16 	 20431 	 2625 	 2675 
8 	 20431 	 4547 	 4235 
8 	 12247 	 2148 	 2079 
4 	 12247 	 3709 	 3529 
4 	 7678 	 1940 	 1683 
2 	 7678 	 3101 	 2806 
2 	 4803 	 1781 	 1314 
1 	 4803 	 2592 	 2133 
1 	 3480 	 1715 	 1167 
1 	 5068 	 2546 	 2123 
1 	 3702 	 1668 	 1181 
2 	 6918 	 3088 	 2861 
2 	 4657 	 1750 	 1384 
1 	 4657 	 2433 	 2108 
1 	 3475 	 1680 	 1195 
1 	 4553 	 2602 	 2108 
1 	 3379 	 1641 	 1149 
4 	 11196 	 3978 	 3690 
4 	 6563 	 1751 	 1756 
2 	 6563 	 3209 	 2759 
2 	 4464 	 1541 	 1465 
1 	 4464 	 2533 	 2002 
1 	 3421 	 1579 	 1148 
1 	 4442 	 2376 	 2019 
1 	 3273 	 1502 	 1224 
2 	 7065 	 3291 	 2946 
2 	 4372 	 1585 	 1492 
1 	 4372 	 2335 	 1970 
1 	 3254 	 1497 	 1128 
1 	 4995 	 2813 	 2229 
1 	 3611 	 1666 	 1347 
8 	 28727 	 4695 	 4348 
8 	 14094 	 2252 	 2219 
4 	 14094 	 4480 	 3820 
4 	 8157 	 2156 	 1965 
2 	 8157 	 3854 	 3140 
2 	 5215 	 1900 	 1553 
1 	 5215 	 2902 	 2342 
1 	 3709 	 1646 	 1513 
1 	 5214 	 3047 	 2336 
1 	 3717 	 1630 	 1452 
2 	 8261 	 3762 	 3100 
2 	 5103 	 1881 	 1668 
1 	 5103 	 2909 	 2280 
1 	 3526 	 1574 	 1377 
1 	 5307 	 2903 	 2315 
1 	 3773 	 1638 	 1455 
4 	 17508 	 4815 	 4089 
4 	 9204 	 2261 	 2061 
2 	 9204 	 3596 	 3242 
2 	 5516 	 1822 	 1694 
1 	 5516 	 2886 	 2286 
1 	 3735 	 1550 	 1450 
1 	 5935 	 3173 	 2569 
1 	 4099 	 1838 	 1548 
2 	 10778 	 4774 	 3469 
2 	 6265 	 1994 	 1672 
1 	 6265 	 3517 	 2793 
1 	 3963 	 1739 	 1477 
1 	 6661 	 4540 	 2461 
1 	 4181 	 1599 	 1297 
16 	 37834 	 3528 	 3911 
16 	 21348 	 2417 	 2624 
8 	 21348 	 4643 	 3530 
8 	 13072 	 2072 	 1689 
4 	 13072 	 3745 	 2984 
4 	 8269 	 1886 	 1478 
2 	 8269 	 3423 	 2650 
2 	 5717 	 1496 	 1324 
1 	 5717 	 3449 	 2335 
1 	 3564 	 1458 	 1156 
1 	 4419 	 2352 	 1848 
1 	 3182 	 1311 	 1050 
2 	 6879 	 2835 	 2295 
2 	 4101 	 1318 	 1139 
1 	 4101 	 2158 	 1788 
1 	 2916 	 1225 	 1010 
1 	 4405 	 2390 	 1694 
1 	 2819 	 1195 	 925 
4 	 12657 	 3814 	 2945 
4 	 9266 	 1664 	 1572 
2 	 9266 	 4176 	 2600 
2 	 6200 	 1528 	 1318 
1 	 6200 	 3619 	 1989 
1 	 4030 	 1484 	 1064 
1 	 4751 	 2674 	 1872 
1 	 3662 	 1207 	 1108 
2 	 5264 	 2240 	 2348 
2 	 3412 	 1310 	 1149 
1 	 3412 	 1847 	 1641 
1 	 2536 	 1218 	 1029 
1 	 3623 	 1839 	 1667 
1 	 2625 	 1241 	 1008 
8 	 22956 	 3364 	 4205 
8 	 12561 	 1933 	 1974 
4 	 12561 	 2930 	 3581 
4 	 6867 	 1653 	 1768 
2 	 6867 	 2345 	 2433 
2 	 3903 	 1416 	 1257 
1 	 3903 	 1863 	 1738 
1 	 2816 	 1308 	 960 
1 	 4915 	 2256 	 2027 
1 	 3267 	 1374 	 1218 
2 	 7915 	 2695 	 2803 
2 	 5138 	 1467 	 1319 
1 	 5138 	 2313 	 2059 
1 	 3709 	 1421 	 1175 
1 	 4825 	 2179 	 2065 
1 	 3518 	 1441 	 1204 
4 	 12783 	 3231 	 3717 
4 	 7152 	 1683 	 1840 
2 	 7152 	 2576 	 2832 
2 	 4544 	 1544 	 1483 
1 	 4544 	 2063 	 1985 
1 	 3244 	 1404 	 1187 
1 	 4709 	 2155 	 2058 
1 	 3412 	 1477 	 1302 
2 	 7896 	 2627 	 2967 
2 	 5084 	 1640 	 1516 
1 	 5084 	 2170 	 2051 
1 	 3456 	 1427 	 1209 
1 	 4984 	 2208 	 1994 
1 	 3780 	 1479 	 1145 
64 	 94111 	 4944 	 4791 
64 	 76610 	 4767 	 3100 
32 	 76610 	 4209 	 4836 
32 	 39749 	 2524 	 2166 
16 	 39749 	 4874 	 4927 
16 	 18090 	 2388 	 2230 
8 	 18090 	 4540 	 4232 
8 	 11252 	 2550 	 2252 
4 	 11252 	 3727 	 3614 
4 	 7402 	 2213 	 1839 
2 	 7402 	 2859 	 2961 
2 	 4822 	 1766 	 1483 
1 	 4822 	 2247 	 2029 
1 	 3380 	 1479 	 1160 
1 	 4831 	 2398 	 2098 
1 	 3626 	 1635 	 1214 
2 	 6225 	 2895 	 2917 
2 	 4395 	 1786 	 1528 
1 	 4395 	 2280 	 2041 
1 	 3335 	 1534 	 1216 
1 	 4098 	 2295 	 1917 
1 	 3145 	 1509 	 1056 
4 	 9845 	 4234 	 3709 
4 	 6016 	 2090 	 1802 
2 	 6016 	 3020 	 2868 
2 	 4167 	 1582 	 1326 
1 	 4167 	 2216 	 1968 
1 	 3251 	 1502 	 1189 
1 	 4036 	 2199 	 1927 
1 	 3095 	 1447 	 1085 
2 	 6328 	 3183 	 2993 
2 	 4121 	 1578 	 1310 
1 	 4121 	 2218 	 1915 
1 	 3221 	 1485 	 1101 
1 	 4458 	 2462 	 1985 
1 	 3197 	 1499 	 1125 
8 	 27959 	 4756 	 4467 
8 	 14834 	 2359 	 1977 
4 	 14834 	 4489 	 3999 
4 	 7548 	 1977 	 1633 
2 	 7548 	 3612 	 2962 
2 	 4658 	 1537 	 1345 
1 	 4658 	 2567 	 2191 
1 	 3375 	 1470 	 1195 
1 	 5027 	 2670 	 2254 
1 	 3446 	 1449 	 1198 
2 	 9424 	 3591 	 3264 
2 	 5277 	 1505 	 1314 
1 	 5277 	 2745 	 2366 
1 	 3574 	 1394 	 1212 
1 	 6157 	 2798 	 2562 
1 	 3911 	 1374 	 1335 
4 	 15354 	 3735 	 3301 
4 	 9484 	 1615 	 1563 
2 	 9484 	 3326 	 3006 
2 	 6295 	 1367 	 1372 
1 	 6295 	 2820 	 2451 
1 	 4131 	 1356 	 1220 
1 	 4979 	 2553 	 2183 
1 	 3453 	 1206 	 1107 
2 	 7600 	 3004 	 2732 
2 	 4563 	 1270 	 1231 
1 	 4563 	 2353 	 2019 
1 	 3065 	 1154 	 1036 
1 	 4669 	 2383 	 2051 
1 	 3182 	 1231 	 1061 
16 	 40889 	 5227 	 3819 
16 	 27145 	 2912 	 2045 
8 	 27145 	 4666 	 3370 
8 	 16177 	 1991 	 1704 
4 	 16177 	 4320 	 3254 
4 	 9225 	 1620 	 1439 
2 	 9225 	 3642 	 2818 
2 	 4920 	 1345 	 1273 
1 	 4920 	 2630 	 2095 
1 	 3100 	 1237 	 1129 
1 	 5867 	 3413 	 2383 
1 	 3833 	 1314 	 1250 
2 	 8547 	 4070 	 2809 
2 	 5042 	 1292 	 1166 
1 	 5042 	 3225 	 2166 
1 	 3256 	 1234 	 993 
1 	 4940 	 3173 	 2035 
1 	 3152 	 1165 	 976 
4 	 12773 	 4396 	 3278 
4 	 7084 	 1412 	 1327 
2 	 7084 	 3547 	 2594 
2 	 4295 	 1193 	 1101 
1 	 4295 	 2797 	 2028 
1 	 2910 	 1158 	 894 
1 	 4118 	 2669 	 2098 
1 	 2695 	 1128 	 917 
2 	 7131 	 3670 	 2756 
2 	 4457 	 1219 	 1181 
1 	 4457 	 2938 	 2159 
1 	 2888 	 1173 	 1038 
1 	 4018 	 2669 	 2038 
1 	 2679 	 1078 	 998 
8 	 18807 	 4774 	 3382 
8 	 11341 	 2240 	 1739 
4 	 11341 	 4055 	 3097 
4 	 6611 	 1569 	 1484 
2 	 6611 	 3301 	 2715 
2 	 4122 	 1328 	 1176 
1 	 4122 	 2486 	 2067 
1 	 2698 	 1206 	 995 
1 	 3849 	 2347 	 1993 
1 	 2604 	 1177 	 897 
2 	 6237 	 3257 	 2485 
2 	 3697 	 1306 	 1161 
1 	 3697 	 2457 	 1892 
1 	 2546 	 1220 	 942 
1 	 3888 	 2546 	 1840 
1 	 2532 	 1220 	 932 
4 	 9549 	 3717 	 2771 
4 	 5540 	 1825 	 1370 
2 	 5540 	 3066 	 2359 
2 	 3535 	 1415 	 1101 
1 	 3535 	 2357 	 1793 
1 	 2490 	 1200 	 939 
1 	 3303 	 2162 	 1616 
1 	 2325 	 1153 	 839 
2 	 5425 	 2723 	 2208 
2 	 3292 	 1371 	 1131 
1 	 3292 	 2003 	 1589 
1 	 2254 	 1157 	 832 
1 	 3479 	 2007 	 1791 
1 	 2360 	 1244 	 1006 
32 	 28504 	 4425 	 3118 
32 	 22858 	 3021 	 1805 
16 	 22858 	 5209 	 3498 
16 	 14238 	 4260 	 2577 
8 	 14238 	 4486 	 3435 
8 	 8876 	 2539 	 1971 
4 	 8876 	 3453 	 3009 
4 	 5573 	 1883 	 1552 
2 	 5573 	 2594 	 2368 
2 	 3565 	 1502 	 1207 
1 	 3565 	 2084 	 1779 
1 	 2469 	 1318 	 956 
1 	 3432 	 2020 	 1775 
1 	 2417 	 1271 	 1061 
2 	 4906 	 2536 	 2318 
2 	 3225 	 1472 	 1165 
1 	 3225 	 1896 	 1708 
1 	 2235 	 1200 	 975 
1 	 3066 	 1880 	 1614 
1 	 2236 	 1312 	 905 
4 	 7635 	 3726 	 2814 
4 	 4458 	 1823 	 1513 
2 	 4458 	 2618 	 2207 
2 	 2874 	 1464 	 1095 
1 	 2874 	 1863 	 1553 
1 	 2033 	 1247 	 855 
1 	 2900 	 1971 	 1632 
1 	 2075 	 1196 	 885 
2 	 4638 	 2889 	 2159 
2 	 3034 	 1488 	 1218 
1 	 3034 	 2089 	 1698 
1 	 2141 	 1225 	 887 
1 	 2929 	 2048 	 1608 
1 	 2138 	 1250 	 954 
8 	 12640 	 4456 	 2983 
8 	 9130 	 1839 	 1874 
4 	 9130 	 4125 	 2889 
4 	 4725 	 1796 	 1743 
2 	 4725 	 3040 	 2260 
2 	 3058 	 1509 	 1345 
1 	 3058 	 2161 	 1633 
1 	 2215 	 1299 	 1006 
1 	 3075 	 2247 	 1647 
1 	 2248 	 1278 	 1029 
2 	 5937 	 3354 	 2187 
2 	 3383 	 1332 	 1164 
1 	 3383 	 2361 	 1604 
1 	 2155 	 1190 	 961 
1 	 3812 	 2565 	 1555 
1 	 2808 	 1117 	 918 
4 	 5065 	 2754 	 2206 
4 	 3184 	 1239 	 1050 
2 	 3184 	 1955 	 1570 
2 	 2099 	 1015 	 858 
1 	 2099 	 1485 	 1218 
1 	 1585 	 919 	 804 
1 	 2007 	 1341 	 1100 
1 	 1407 	 844 	 624 
2 	 2851 	 1738 	 1496 
2 	 1914 	 1022 	 728 
1 	 1914 	 1295 	 1021 
1 	 1403 	 877 	 616 
1 	 1823 	 1263 	 965 
1 	 1352 	 823 	 680 
16 	 10470 	 3782 	 2084 
16 	 7766 	 1525 	 916 
8 	 7766 	 2918 	 2133 
8 	 4469 	 1609 	 1034 
4 	 4469 	 1977 	 1640 
4 	 2709 	 1063 	 856 
2 	 2709 	 1544 	 1302 
2 	 1768 	 933 	 668 
1 	 1768 	 1164 	 908 
1 	 1275 	 732 	 597 
1 	 1770 	 1165 	 888 
1 	 1322 	 779 	 538 
2 	 2679 	 1344 	 1201 
2 	 1671 	 892 	 543 
1 	 1671 	 1032 	 757 
1 	 1205 	 734 	 448 
1 	 1770 	 1113 	 825 
1 	 1264 	 773 	 547 
4 	 4505 	 2274 	 1621 
4 	 2814 	 1313 	 863 
2 	 2814 	 1619 	 1399 
2 	 1775 	 1029 	 750 
1 	 1775 	 1133 	 919 
1 	 1220 	 741 	 596 
1 	 1777 	 1165 	 894 
1 	 1218 	 708 	 551 
2 	 2496 	 1533 	 1321 
2 	 1684 	 820 	 709 
1 	 1684 	 1131 	 961 
1 	 1156 	 635 	 550 
1 	 1437 	 954 	 885 
1 	 1008 	 571 	 516 
8 	 4023 	 2082 	 1239 
8 	 3282 	 982 	 756 
4 	 3282 	 1760 	 1311 
4 	 2139 	 977 	 810 
2 	 2139 	 1457 	 1071 
2 	 1547 	 903 	 671 
1 	 1547 	 1004 	 938 
1 	 1045 	 540 	 526 
1 	 1138 	 772 	 719 
1 	 805 	 441 	 410 
2 	 1822 	 1107 	 970 
2 	 1217 	 597 	 626 
1 	 1217 	 835 	 783 
1 	 889 	 441 	 563 
1 	 1130 	 740 	 792 
1 	 777 	 349 	 476 
4 	 1405 	 974 	 844 
4 	 1129 	 329 	 494 
2 	 1129 	 765 	 718 
2 	 849 	 399 	 569 
1 	 849 	 602 	 618 
1 	 638 	 307 	 451 
1 	 662 	 453 	 541 
1 	 477 	 203 	 326 
2 	 563 	 424 	 453 
2 	 442 	 216 	 308 
1 	 442 	 329 	 425 
1 	 334 	 170 	 232 
1 	 342 	 227 	 370 
1 	 231 	 149 	 194 
32 	 2136 	 1263 	 1146 
32 	 1801 	 232 	 578 
16 	 1801 	 847 	 913 
16 	 1201 	 505 	 656 
8 	 1201 	 595 	 828 
8 	 732 	 388 	 488 
4 	 732 	 497 	 635 
4 	 542 	 283 	 444 
2 	 542 	 361 	 513 
2 	 394 	 215 	 348 
1 	 394 	 260 	 424 
1 	 278 	 169 	 242 
1 	 365 	 278 	 401 
1 	 291 	 169 	 268 
2 	 442 	 281 	 416 
2 	 298 	 160 	 268 
1 	 298 	 228 	 332 
1 	 248 	 155 	 228 
1 	 310 	 208 	 356 
1 	 225 	 141 	 197 
4 	 833 	 499 	 772 
4 	 558 	 279 	 502 
2 	 558 	 350 	 631 
2 	 369 	 221 	 302 
1 	 369 	 242 	 435 
1 	 254 	 163 	 222 
1 	 415 	 296 	 445 
1 	 298 	 158 	 305 
2 	 566 	 357 	 630 
2 	 391 	 176 	 305 
1 	 391 	 265 	 493 
1 	 287 	 156 	 288 
1 	 339 	 239 	 345 
1 	 247 	 137 	 227 
8 	 948 	 524 	 769 
8 	 563 	 295 	 357 
4 	 563 	 340 	 479 
4 	 367 	 205 	 262 
2 	 367 	 252 	 340 
2 	 261 	 135 	 203 
1 	 261 	 188 	 312 
1 	 195 	 126 	 154 
1 	 245 	 171 	 237 
1 	 177 	 123 	 114 
2 	 379 	 242 	 377 
2 	 249 	 151 	 193 
1 	 249 	 184 	 250 
1 	 190 	 135 	 153 
1 	 285 	 194 	 301 
1 	 199 	 137 	 172 
4 	 679 	 497 	 657 
4 	 509 	 258 	 371 
2 	 509 	 375 	 603 
2 	 377 	 171 	 272 
1 	 377 	 261 	 421 
1 	 271 	 142 	 220 
1 	 315 	 220 	 324 
1 	 221 	 121 	 175 
2 	 443 	 279 	 452 
2 	 298 	 152 	 227 
1 	 298 	 194 	 315 
1 	 217 	 123 	 176 
1 	 300 	 193 	 326 
1 	 202 	 85 	 148 
16 	 650 	 270 	 568 
16 	 635 	 117 	 238 
8 	 635 	 295 	 541 
8 	 526 	 200 	 279 
4 	 526 	 271 	 485 
4 	 370 	 142 	 258 
2 	 370 	 215 	 388 
2 	 260 	 105 	 201 
1 	 260 	 181 	 329 
1 	 200 	 80 	 156 
1 	 207 	 117 	 238 
1 	 131 	 73 	 132 
2 	 270 	 163 	 303 
2 	 189 	 88 	 180 
1 	 189 	 122 	 208 
1 	 136 	 62 	 115 
1 	 169 	 102 	 192 
1 	 110 	 49 	 113 
4 	 259 	 145 	 335 
4 	 184 	 93 	 143 
2 	 184 	 138 	 309 
2 	 138 	 70 	 129 
1 	 138 	 93 	 182 
1 	 101 	 54 	 98 
1 	 107 	 79 	 119 
1 	 81 	 49 	 60 
2 	 140 	 112 	 182 
2 	 122 	 51 	 118 
1 	 122 	 75 	 163 
1 	 79 	 42 	 55 
1 	 68 	 44 	 101 
1 	 50 	 20 	 52 
4 	 55 	 41 	 119 
4 	 51 	 11 	 49 
2 	 51 	 33 	 66 
2 	 39 	 13 	 51 
1 	 39 	 24 	 58 
1 	 26 	 8 	 35 
1 	 23 	 15 	 68 
1 	 15 	 2 	 10 
1 	 13 	 13 	 27 
1 	 13 	 7 	 12 
