2 	 7323 	 3538 	 2005 
2 	 4113 	 1207 	 1076 
1 	 4113 	 2462 	 1667 
1 	 2403 	 997 	 953 
1 	 4224 	 2461 	 1652 
1 	 2704 	 1034 	 965 
4 	 15066 	 6209 	 2818 
4 	 8221 	 1589 	 1247 
2 	 8221 	 4312 	 2382 
2 	 4666 	 1272 	 1146 
1 	 4666 	 2552 	 1938 
1 	 2820 	 1075 	 1003 
1 	 4648 	 2730 	 2045 
1 	 2853 	 1122 	 1042 
2 	 8223 	 4295 	 2432 
2 	 4971 	 1345 	 1142 
1 	 4971 	 3012 	 2132 
1 	 3079 	 1223 	 1044 
1 	 4367 	 2547 	 1884 
1 	 2708 	 1246 	 979 
16 	 33097 	 5876 	 3023 
16 	 22261 	 3306 	 1433 
8 	 22261 	 5947 	 2612 
8 	 12381 	 2151 	 1199 
4 	 12381 	 5394 	 2388 
4 	 7614 	 2010 	 1179 
2 	 7614 	 3946 	 2359 
2 	 4578 	 1693 	 1111 
1 	 4578 	 2613 	 1950 
1 	 2815 	 1249 	 990 
1 	 4220 	 2502 	 1824 
1 	 2835 	 1325 	 962 
2 	 5966 	 3568 	 2022 
2 	 3599 	 1635 	 978 
1 	 3599 	 2269 	 1636 
1 	 2383 	 1192 	 880 
1 	 3467 	 2176 	 1548 
1 	 2253 	 1156 	 894 
4 	 11255 	 5272 	 2497 
4 	 6212 	 2395 	 1174 
2 	 6212 	 3529 	 2161 
2 	 3685 	 1629 	 1013 
1 	 3685 	 2311 	 1731 
1 	 2393 	 1129 	 907 
1 	 3670 	 2328 	 1694 
1 	 2467 	 1252 	 947 
2 	 6245 	 3828 	 2176 
2 	 3609 	 1588 	 1075 
1 	 3609 	 2269 	 1648 
1 	 2424 	 1207 	 930 
1 	 3821 	 2360 	 1745 
1 	 2455 	 1287 	 915 
8 	 12419 	 4196 	 2511 
8 	 7294 	 2606 	 1219 
4 	 7294 	 3602 	 2314 
4 	 4450 	 2235 	 1026 
2 	 4450 	 2670 	 1939 
2 	 2893 	 1573 	 905 
1 	 2893 	 1937 	 1433 
1 	 2041 	 1159 	 828 
1 	 2720 	 1871 	 1331 
1 	 1949 	 1109 	 730 
2 	 4008 	 2462 	 1752 
2 	 2711 	 1349 	 828 
1 	 2711 	 1870 	 1315 
1 	 1941 	 1152 	 772 
1 	 2423 	 1649 	 1189 
1 	 1782 	 1098 	 700 
4 	 6472 	 3148 	 2259 
4 	 3856 	 2088 	 1051 
2 	 3856 	 2260 	 1659 
2 	 2490 	 1278 	 880 
1 	 2490 	 1716 	 1179 
1 	 1813 	 1145 	 642 
1 	 2529 	 1718 	 1290 
1 	 1833 	 1138 	 698 
2 	 3890 	 2339 	 1837 
2 	 2606 	 1292 	 926 
1 	 2606 	 1763 	 1277 
1 	 1884 	 1180 	 750 
1 	 2520 	 1735 	 1243 
1 	 1887 	 1225 	 689 
32 	 114852 	 14327 	 5685 
32 	 51275 	 7743 	 3298 
16 	 51275 	 5902 	 3670 
16 	 17100 	 4343 	 2087 
8 	 17100 	 4340 	 3105 
8 	 8215 	 3239 	 1529 
4 	 8215 	 3410 	 2635 
4 	 4320 	 2084 	 1287 
2 	 4320 	 2481 	 1894 
2 	 2612 	 1338 	 932 
1 	 2612 	 1781 	 1228 
1 	 1916 	 1195 	 704 
1 	 2991 	 1919 	 1330 
1 	 2076 	 1279 	 803 
2 	 5305 	 2723 	 2166 
2 	 3354 	 1497 	 1066 
1 	 3354 	 2120 	 1592 
1 	 2385 	 1345 	 834 
1 	 3388 	 2046 	 1551 
1 	 2316 	 1335 	 830 
4 	 10530 	 3685 	 2980 
4 	 5947 	 2212 	 1469 
2 	 5947 	 2886 	 2356 
2 	 3658 	 1555 	 1165 
1 	 3658 	 2176 	 1548 
1 	 2489 	 1459 	 812 
1 	 3832 	 2342 	 1735 
1 	 2695 	 1522 	 942 
2 	 6206 	 3206 	 2524 
2 	 3827 	 1856 	 1143 
1 	 3827 	 2349 	 1738 
1 	 2644 	 1601 	 909 
1 	 3964 	 2545 	 1824 
1 	 2769 	 1692 	 959 
8 	 36768 	 8208 	 4527 
8 	 14051 	 4660 	 2033 
4 	 14051 	 6284 	 3685 
4 	 7537 	 3249 	 1625 
2 	 7537 	 4121 	 2931 
2 	 4398 	 2097 	 1353 
1 	 4398 	 2663 	 2044 
1 	 2879 	 1688 	 1110 
1 	 4767 	 2945 	 2314 
1 	 3150 	 1725 	 1163 
2 	 8263 	 4614 	 3334 
2 	 4788 	 2178 	 1398 
1 	 4788 	 3090 	 2379 
1 	 3264 	 1824 	 1145 
1 	 5183 	 3206 	 2474 
1 	 3437 	 1856 	 1172 
4 	 24753 	 9855 	 4473 
4 	 11852 	 4094 	 2064 
2 	 11852 	 6540 	 3789 
2 	 6379 	 2567 	 1727 
1 	 6379 	 3874 	 2652 
1 	 3812 	 1908 	 1274 
1 	 7515 	 4690 	 3010 
1 	 4841 	 2244 	 1504 
2 	 15117 	 8504 	 4433 
2 	 7978 	 2902 	 1899 
1 	 7978 	 4852 	 3218 
1 	 4970 	 2332 	 1478 
1 	 9487 	 6239 	 3632 
1 	 6179 	 2511 	 1959 
16 	 71963 	 20708 	 6685 
16 	 46970 	 8330 	 4300 
8 	 46970 	 16833 	 6265 
8 	 26469 	 6250 	 2928 
4 	 26469 	 11636 	 5535 
4 	 14766 	 3878 	 2595 
2 	 14766 	 8342 	 4675 
2 	 8852 	 3177 	 2175 
1 	 8852 	 5708 	 3661 
1 	 5718 	 2643 	 1868 
1 	 8563 	 5378 	 3512 
1 	 5563 	 2630 	 1861 
2 	 14444 	 7829 	 4856 
2 	 8838 	 3316 	 2348 
1 	 8838 	 5465 	 3739 
1 	 5876 	 2783 	 1970 
1 	 8343 	 5104 	 3854 
1 	 5508 	 2776 	 2019 
4 	 23720 	 10845 	 5863 
4 	 14417 	 3612 	 2558 
2 	 14417 	 7654 	 5054 
2 	 8621 	 3259 	 2352 
1 	 8621 	 5212 	 3884 
1 	 5563 	 2876 	 2066 
1 	 8586 	 5368 	 3967 
1 	 5899 	 2832 	 1967 
2 	 12314 	 6815 	 4621 
2 	 7743 	 2977 	 2141 
1 	 7743 	 4831 	 3532 
1 	 5356 	 2799 	 1862 
1 	 7489 	 4741 	 3402 
1 	 5285 	 2792 	 1833 
8 	 33465 	 14498 	 6409 
8 	 18597 	 4306 	 3283 
4 	 18597 	 9452 	 5370 
4 	 11024 	 3396 	 2526 
2 	 11024 	 6257 	 4171 
2 	 6973 	 3004 	 1963 
1 	 6973 	 4462 	 3200 
1 	 5029 	 2786 	 1779 
1 	 6967 	 4566 	 3154 
1 	 5010 	 2770 	 1866 
2 	 10710 	 6288 	 3990 
2 	 6819 	 2920 	 1854 
1 	 6819 	 4589 	 3018 
1 	 4885 	 2773 	 1664 
1 	 6846 	 4630 	 2985 
1 	 4947 	 2829 	 1694 
4 	 18536 	 10192 	 5029 
4 	 10268 	 3265 	 2379 
2 	 10268 	 6221 	 3899 
2 	 6604 	 2891 	 1844 
1 	 6604 	 4498 	 2969 
1 	 4842 	 2842 	 1726 
1 	 6656 	 4560 	 2886 
1 	 4803 	 2792 	 1617 
2 	 11373 	 7073 	 4198 
2 	 6896 	 2775 	 1853 
1 	 6896 	 4655 	 2947 
1 	 4842 	 2745 	 1634 
1 	 7413 	 4870 	 3080 
1 	 5026 	 2690 	 1753 
128 	 152116 	 8473 	 3808 
128 	 146737 	 456 	 610 
64 	 146737 	 10560 	 4762 
64 	 123202 	 2289 	 1555 
32 	 123202 	 20311 	 6774 
32 	 86864 	 8182 	 2909 
16 	 86864 	 20566 	 6884 
16 	 37779 	 6212 	 2991 
8 	 37779 	 14977 	 5741 
8 	 19733 	 2819 	 2309 
4 	 19733 	 11647 	 5090 
4 	 11528 	 2677 	 2056 
2 	 11528 	 7622 	 4137 
2 	 7412 	 2651 	 1874 
1 	 7412 	 4946 	 3115 
1 	 5100 	 2601 	 1697 
1 	 6901 	 4690 	 2954 
1 	 4883 	 2419 	 1548 
2 	 10924 	 7414 	 3873 
2 	 6687 	 2444 	 1723 
1 	 6687 	 4357 	 2883 
1 	 4644 	 2330 	 1645 
1 	 6818 	 4343 	 2872 
1 	 4608 	 2275 	 1503 
4 	 20766 	 9773 	 4664 
4 	 10603 	 2580 	 1873 
2 	 10603 	 5971 	 3545 
2 	 6123 	 2164 	 1523 
1 	 6123 	 4169 	 2705 
1 	 4482 	 2065 	 1440 
1 	 6771 	 3962 	 2720 
1 	 4122 	 2051 	 1475 
2 	 12494 	 6332 	 4072 
2 	 6851 	 2574 	 1822 
1 	 6851 	 4093 	 2963 
1 	 4501 	 2273 	 1568 
1 	 8093 	 4676 	 3421 
1 	 5109 	 2472 	 1734 
8 	 53616 	 12676 	 5547 
8 	 26974 	 5909 	 2420 
4 	 26974 	 10590 	 4899 
4 	 15238 	 4877 	 2205 
2 	 15238 	 7841 	 4589 
2 	 8731 	 3282 	 2272 
1 	 8731 	 5155 	 3522 
1 	 5385 	 2588 	 1852 
1 	 9268 	 5437 	 3652 
1 	 6093 	 2730 	 1768 
2 	 14401 	 6672 	 3787 
2 	 7783 	 2578 	 1671 
1 	 7783 	 4681 	 3031 
1 	 5245 	 2279 	 1573 
1 	 9057 	 4733 	 3115 
1 	 5184 	 2498 	 1688 
4 	 29553 	 10379 	 4968 
4 	 15918 	 5663 	 2259 
2 	 15918 	 7976 	 4177 
2 	 9169 	 4052 	 1990 
1 	 9169 	 5437 	 3304 
1 	 5925 	 2733 	 1692 
1 	 9309 	 5195 	 3414 
1 	 5791 	 2738 	 1853 
2 	 16372 	 8057 	 4127 
2 	 10328 	 4898 	 1871 
1 	 10328 	 5969 	 3461 
1 	 6579 	 2882 	 1774 
1 	 8551 	 4985 	 3080 
1 	 5580 	 2600 	 1632 
16 	 47139 	 7597 	 3642 
16 	 33000 	 3662 	 1684 
8 	 33000 	 10143 	 4123 
8 	 20615 	 5368 	 1727 
4 	 20615 	 8636 	 4232 
4 	 11887 	 5649 	 1655 
2 	 11887 	 6387 	 3512 
2 	 7492 	 3478 	 1594 
1 	 7492 	 4576 	 2846 
1 	 5201 	 2088 	 1454 
1 	 6475 	 3897 	 2624 
1 	 4343 	 2064 	 1409 
2 	 10710 	 5222 	 3205 
2 	 6331 	 2299 	 1364 
1 	 6331 	 3556 	 2509 
1 	 4094 	 1835 	 1294 
1 	 6277 	 3531 	 2434 
1 	 4096 	 1811 	 1190 
4 	 14467 	 7037 	 3434 
4 	 8905 	 3388 	 1464 
2 	 8905 	 4774 	 2941 
2 	 5625 	 2134 	 1242 
1 	 5625 	 3357 	 2344 
1 	 3852 	 1762 	 1115 
1 	 4990 	 3039 	 2247 
1 	 3392 	 1678 	 1072 
2 	 7277 	 3940 	 2660 
2 	 4724 	 1755 	 1029 
1 	 4724 	 2834 	 2131 
1 	 3272 	 1526 	 1008 
1 	 4129 	 2490 	 1946 
1 	 2888 	 1365 	 932 
8 	 16557 	 5004 	 2739 
8 	 9941 	 2327 	 1114 
4 	 9941 	 4815 	 2561 
4 	 6059 	 2407 	 1189 
2 	 6059 	 3348 	 2276 
2 	 3885 	 1584 	 1066 
1 	 3885 	 2333 	 1846 
1 	 2711 	 1341 	 918 
1 	 3624 	 2192 	 1675 
1 	 2556 	 1231 	 846 
2 	 5316 	 2893 	 2034 
2 	 3426 	 1355 	 906 
1 	 3426 	 2004 	 1654 
1 	 2397 	 1163 	 825 
1 	 3187 	 1887 	 1461 
1 	 2255 	 1153 	 632 
4 	 8118 	 3486 	 1988 
4 	 4745 	 1779 	 823 
2 	 4745 	 2593 	 1754 
2 	 3147 	 1224 	 761 
1 	 3147 	 1889 	 1446 
1 	 2245 	 1102 	 676 
1 	 2756 	 1667 	 1306 
1 	 1985 	 1005 	 616 
2 	 4536 	 2255 	 1634 
2 	 2801 	 1234 	 756 
1 	 2801 	 1638 	 1281 
1 	 1973 	 1037 	 646 
1 	 2865 	 1652 	 1240 
1 	 1955 	 1053 	 657 
32 	 26143 	 1738 	 1520 
32 	 22005 	 573 	 621 
16 	 22005 	 2865 	 1961 
16 	 16262 	 1787 	 765 
8 	 16262 	 2764 	 2136 
8 	 8318 	 1663 	 832 
4 	 8318 	 2716 	 2072 
4 	 4646 	 1621 	 891 
2 	 4646 	 2169 	 1749 
2 	 2949 	 1378 	 761 
1 	 2949 	 1660 	 1359 
1 	 2025 	 1084 	 766 
1 	 2820 	 1545 	 1249 
1 	 1932 	 1025 	 645 
2 	 4728 	 2088 	 1540 
2 	 2850 	 1399 	 733 
1 	 2850 	 1560 	 1260 
1 	 1945 	 1028 	 648 
1 	 2820 	 1478 	 1135 
1 	 1843 	 1019 	 637 
4 	 8862 	 2079 	 1493 
4 	 4915 	 1576 	 725 
2 	 4915 	 1838 	 1292 
2 	 2900 	 1446 	 638 
1 	 2900 	 1571 	 1072 
1 	 1911 	 1022 	 595 
1 	 2820 	 1359 	 994 
1 	 1789 	 936 	 545 
2 	 4742 	 1845 	 1147 
2 	 2823 	 1382 	 585 
1 	 2823 	 1372 	 974 
1 	 1790 	 912 	 511 
1 	 2686 	 1287 	 937 
1 	 1761 	 844 	 477 
8 	 6676 	 1078 	 1074 
8 	 5187 	 483 	 409 
4 	 5187 	 1005 	 899 
4 	 4380 	 540 	 342 
2 	 4380 	 1592 	 941 
2 	 2878 	 1267 	 496 
1 	 2878 	 1266 	 775 
1 	 1804 	 825 	 494 
1 	 2155 	 1126 	 654 
1 	 1794 	 951 	 328 
2 	 1298 	 778 	 626 
2 	 938 	 395 	 278 
1 	 938 	 595 	 414 
1 	 676 	 374 	 273 
1 	 852 	 557 	 382 
1 	 670 	 388 	 206 
4 	 2036 	 1021 	 797 
4 	 1289 	 456 	 325 
2 	 1289 	 765 	 660 
2 	 902 	 404 	 280 
1 	 902 	 573 	 397 
1 	 656 	 368 	 241 
1 	 858 	 554 	 412 
1 	 666 	 383 	 239 
2 	 1233 	 763 	 644 
2 	 871 	 409 	 293 
1 	 871 	 559 	 396 
1 	 672 	 380 	 239 
1 	 830 	 537 	 386 
1 	 672 	 396 	 210 
16 	 5312 	 1318 	 1188 
16 	 3067 	 547 	 477 
8 	 3067 	 1097 	 978 
8 	 1818 	 524 	 416 
4 	 1818 	 990 	 767 
4 	 1177 	 448 	 311 
2 	 1177 	 775 	 671 
2 	 842 	 391 	 262 
1 	 842 	 547 	 404 
1 	 662 	 364 	 218 
1 	 803 	 520 	 420 
1 	 628 	 347 	 247 
2 	 1106 	 714 	 640 
2 	 798 	 387 	 281 
1 	 798 	 524 	 380 
1 	 595 	 365 	 227 
1 	 763 	 506 	 363 
1 	 616 	 364 	 225 
4 	 1745 	 984 	 884 
4 	 1137 	 406 	 347 
2 	 1137 	 766 	 711 
2 	 826 	 405 	 267 
1 	 826 	 542 	 418 
1 	 624 	 379 	 242 
1 	 779 	 536 	 389 
1 	 622 	 378 	 237 
2 	 1074 	 730 	 682 
2 	 763 	 379 	 304 
1 	 763 	 531 	 367 
1 	 600 	 377 	 238 
1 	 778 	 548 	 411 
1 	 627 	 370 	 230 
8 	 2834 	 1044 	 1009 
8 	 1623 	 375 	 341 
4 	 1623 	 883 	 824 
4 	 1024 	 342 	 296 
2 	 1024 	 678 	 605 
2 	 724 	 350 	 272 
1 	 724 	 497 	 346 
1 	 578 	 344 	 209 
1 	 742 	 527 	 395 
1 	 602 	 353 	 224 
2 	 1031 	 696 	 587 
2 	 718 	 332 	 268 
1 	 718 	 484 	 329 
1 	 560 	 332 	 207 
1 	 726 	 514 	 356 
1 	 584 	 318 	 209 
4 	 1654 	 864 	 864 
4 	 1039 	 356 	 313 
2 	 1039 	 703 	 598 
2 	 696 	 322 	 270 
1 	 696 	 460 	 348 
1 	 557 	 319 	 181 
1 	 752 	 516 	 355 
1 	 584 	 309 	 224 
2 	 1035 	 687 	 631 
2 	 732 	 307 	 234 
1 	 732 	 498 	 371 
1 	 567 	 302 	 205 
1 	 702 	 464 	 337 
1 	 546 	 301 	 189 
64 	 7348 	 460 	 478 
64 	 6719 	 72 	 86 
32 	 6719 	 724 	 710 
32 	 4044 	 240 	 232 
16 	 4044 	 897 	 823 
16 	 2303 	 307 	 296 
8 	 2303 	 862 	 863 
8 	 1408 	 330 	 320 
4 	 1408 	 753 	 761 
4 	 922 	 321 	 291 
2 	 922 	 608 	 536 
2 	 649 	 304 	 218 
1 	 649 	 420 	 300 
1 	 509 	 295 	 189 
1 	 645 	 435 	 303 
1 	 516 	 293 	 186 
2 	 866 	 603 	 510 
2 	 595 	 306 	 194 
1 	 595 	 420 	 271 
1 	 487 	 304 	 145 
1 	 651 	 463 	 311 
1 	 522 	 277 	 185 
4 	 1301 	 703 	 688 
4 	 814 	 295 	 229 
2 	 814 	 543 	 482 
2 	 582 	 270 	 196 
1 	 582 	 417 	 284 
1 	 485 	 274 	 159 
1 	 590 	 392 	 270 
1 	 473 	 276 	 180 
2 	 838 	 575 	 480 
2 	 581 	 279 	 208 
1 	 581 	 415 	 272 
1 	 459 	 253 	 164 
1 	 586 	 405 	 269 
1 	 456 	 252 	 172 
8 	 2190 	 753 	 692 
8 	 1323 	 255 	 227 
4 	 1323 	 724 	 635 
4 	 829 	 263 	 204 
2 	 829 	 570 	 521 
2 	 572 	 274 	 222 
1 	 572 	 415 	 284 
1 	 458 	 258 	 173 
1 	 573 	 428 	 305 
1 	 441 	 264 	 181 
2 	 773 	 560 	 415 
2 	 519 	 236 	 190 
1 	 519 	 383 	 273 
1 	 405 	 237 	 141 
1 	 536 	 382 	 268 
1 	 404 	 229 	 161 
4 	 1144 	 544 	 432 
4 	 715 	 210 	 202 
2 	 715 	 488 	 387 
2 	 493 	 220 	 178 
1 	 493 	 362 	 249 
1 	 377 	 229 	 141 
1 	 484 	 357 	 243 
1 	 372 	 220 	 144 
2 	 707 	 442 	 344 
2 	 467 	 201 	 157 
1 	 467 	 320 	 238 
1 	 367 	 204 	 114 
1 	 483 	 326 	 237 
1 	 349 	 192 	 154 
16 	 3457 	 542 	 459 
16 	 1959 	 148 	 134 
8 	 1959 	 595 	 475 
8 	 1190 	 206 	 180 
4 	 1190 	 521 	 443 
4 	 722 	 196 	 170 
2 	 722 	 431 	 363 
2 	 479 	 197 	 165 
1 	 479 	 331 	 246 
1 	 356 	 189 	 144 
1 	 483 	 332 	 241 
1 	 340 	 190 	 150 
2 	 690 	 411 	 360 
2 	 467 	 188 	 162 
1 	 467 	 341 	 267 
1 	 356 	 194 	 111 
1 	 444 	 295 	 225 
1 	 325 	 171 	 125 
4 	 1015 	 451 	 376 
4 	 632 	 160 	 170 
2 	 632 	 372 	 334 
2 	 424 	 157 	 113 
1 	 424 	 285 	 207 
1 	 324 	 176 	 119 
1 	 397 	 264 	 187 
1 	 296 	 167 	 98 
2 	 575 	 346 	 304 
2 	 376 	 140 	 115 
1 	 376 	 252 	 173 
1 	 286 	 148 	 110 
1 	 365 	 252 	 172 
1 	 266 	 147 	 92 
8 	 1701 	 389 	 310 
8 	 979 	 97 	 92 
4 	 979 	 361 	 311 
4 	 553 	 113 	 98 
2 	 553 	 308 	 262 
2 	 354 	 109 	 118 
1 	 354 	 220 	 183 
1 	 262 	 135 	 112 
1 	 351 	 222 	 181 
1 	 259 	 118 	 97 
2 	 571 	 308 	 271 
2 	 354 	 109 	 95 
1 	 354 	 222 	 158 
1 	 247 	 117 	 84 
1 	 346 	 236 	 162 
1 	 235 	 102 	 72 
4 	 834 	 322 	 266 
4 	 486 	 73 	 88 
2 	 486 	 273 	 252 
2 	 324 	 90 	 81 
1 	 324 	 196 	 169 
1 	 224 	 88 	 91 
1 	 273 	 160 	 142 
1 	 198 	 81 	 76 
2 	 440 	 243 	 211 
2 	 277 	 81 	 70 
1 	 277 	 149 	 141 
1 	 187 	 74 	 83 
1 	 256 	 150 	 134 
1 	 167 	 57 	 73 
8 	 710 	 170 	 126 
8 	 579 	 28 	 46 
4 	 579 	 225 	 155 
4 	 378 	 48 	 49 
2 	 378 	 215 	 164 
2 	 245 	 59 	 60 
1 	 245 	 156 	 117 
1 	 172 	 70 	 56 
1 	 197 	 134 	 90 
1 	 136 	 52 	 56 
2 	 261 	 146 	 120 
2 	 177 	 36 	 54 
1 	 177 	 118 	 98 
1 	 126 	 44 	 55 
1 	 134 	 84 	 59 
1 	 95 	 34 	 32 
4 	 172 	 52 	 49 
4 	 163 	 11 	 19 
2 	 163 	 71 	 82 
2 	 111 	 20 	 23 
1 	 111 	 57 	 63 
1 	 75 	 25 	 24 
1 	 80 	 44 	 41 
1 	 52 	 12 	 20 
